,Unnamed: 0.1,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,text_clean
18119,23450,23450,10907,1368448710149959680,2021-03-07 06:29:31+00:00,https://twitter.com/__Bungs/status/1368448710149959680,"Happy Sunday to all in Christ, God bless 🙏🏻 https://t.co/kfqC0gIhiB",10,1,1,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
18120,23453,23453,64165,1370062118947590145,2021-03-11 17:20:38+00:00,https://twitter.com/Aspire8Shirley/status/1370062118947590145,@FJKakiailatu Amen Brother Franky🙏🔑🙏🔥 https://t.co/h6fUU6vb6S,1,0,0,,2949516959.0,Aspire8Shirley,,1933.0,1617.0,21275.0,8498.0,amin brother franky
18121,23456,23456,10905,1370987761801457665,2021-03-14 06:38:48+00:00,https://twitter.com/__Bungs/status/1370987761801457665,"Happy Sunday to all in Christ, God bless 🙏🏻 https://t.co/U3aH2Qxv9n",12,2,3,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
18122,23457,23457,64162,1370987984598802432,2021-03-14 06:39:41+00:00,https://twitter.com/VMinuz/status/1370987984598802432,@FJKakiailatu Amen 🙏 God bless you and your family 🙏🤩,2,0,0,,2483141372.0,VMinuz,Michigan happy wife Happy life,25054.0,19857.0,1217608.0,92374.0,amin bless your family
18123,23458,23458,64161,1371148044352290817,2021-03-14 17:15:43+00:00,https://twitter.com/Maria11louise/status/1371148044352290817,"@FJKakiailatu Amen, Happy Sunday, God bless 🙏🏼🌹",1,0,0,,1.3389360023296492e+18,Maria11louise,🕊️💧,4955.0,4901.0,6798.0,573.0,amin bahagia sunday bless
18124,23460,23460,10904,1373533408828125190,2021-03-21 07:14:18+00:00,https://twitter.com/__Bungs/status/1373533408828125190,"Happy Sunday to all in Christ, God bless 🙏🏻 https://t.co/Oq79u3TRJC",11,2,2,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
18125,23463,23463,64158,1374693059783368707,2021-03-24 12:02:20+00:00,https://twitter.com/JuneWilhite/status/1374693059783368707,@FJKakiailatu And we must keep His light flipped on so that He can shine through us. 🙏🏼,1,0,0,,3266436020.0,JuneWilhite, GA,1799.0,995.0,64525.0,25863.0,must keep terang flipped that belum shine through
18126,23464,23464,10902,1376070322307231748,2021-03-28 07:15:05+00:00,https://twitter.com/__Bungs/status/1376070322307231748,"Happy Sunday to all in Christ, God bless 🙏🏻 https://t.co/WbtvnoMGJ6",10,1,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
18127,23465,23465,10901,1376113313889746946,2021-03-28 10:05:55+00:00,https://twitter.com/__Bungs/status/1376113313889746946,"Palm sunday to everyone, God bless 🙏🏻 https://t.co/bluqOcHQhq",10,2,1,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,palm sunday tapi everyone bless
18128,23467,23467,64156,1376154448184152066,2021-03-28 12:49:22+00:00,https://twitter.com/VMinuz/status/1376154448184152066,@FJKakiailatu God bless you and everyone. Thank you 🙏,3,0,0,,2483141372.0,VMinuz,Michigan happy wife Happy life,25054.0,19857.0,1217608.0,92374.0,bless everyone thank
18129,23469,23469,64155,1376498155118792707,2021-03-29 11:35:08+00:00,https://twitter.com/VMinuz/status/1376498155118792707,@FJKakiailatu Amen 🙏 amen 🙏 thank you 🙏,2,0,0,,2483141372.0,VMinuz,Michigan happy wife Happy life,25054.0,19857.0,1217608.0,92374.0,amin amin thank
18130,23470,23470,64154,1376588236533997570,2021-03-29 17:33:06+00:00,https://twitter.com/Angelmom337/status/1376588236533997570,@FJKakiailatu Happy Holy Week Franky ❤️,1,0,0,,7.86543633122091e+17,Angelmom337,"Wisconsin, USA",30051.0,11303.0,135198.0,80437.0,bahagia holy franky
