,Unnamed: 0.1,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,text_clean
16688,21532,21532,64630,804358271297589248,2016-12-01 16:15:30+00:00,https://twitter.com/JamesNapoleonC/status/804358271297589248,@TheLastFranky @BrendaL77567473 @PatriciaLKing1 OH GOD HELP US TO UNDERSTAND YOUR WORD MORE IN OUR LIVES,2,0,1,,7.543280243975455e+17,JamesNapoleonC,"west side,Africa",889.0,1287.0,6715.0,7552.0,help tapi understand your word more kami lives
16689,21533,21533,12361,805380066590932992,2016-12-04 11:55:45+00:00,https://twitter.com/__Bungs/status/805380066590932992,"Happy Sunday tto all in Christ , God Bless https://t.co/AK6ZnnHHAX",2,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday christ bless
16690,21534,21534,12360,805384351814823936,2016-12-04 12:12:47+00:00,https://twitter.com/__Bungs/status/805384351814823936,"So they are no longer two but one. Therefore what God has joined together, let man not separate &gt; Matthew 19:6",1,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,they nomor longer therefore what joined together separate gitu matthew
16691,21535,21535,12359,805384485042724864,2016-12-04 12:13:19+00:00,https://twitter.com/__Bungs/status/805384485042724864,You can be sure that such a man is warped and sinful; he is self-condemned &gt; Titus 3:11,1,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,belum sure that such warped sinful self condemned gitu titus
16692,21536,21536,12358,805384591741624320,2016-12-04 12:13:44+00:00,https://twitter.com/__Bungs/status/805384591741624320,"Be kind and compassionate to one another, forgiving each other, just as in Christ God forgave you &gt; Ephesians 4:32",3,0,2,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,kind compassionate tapi another forgiving each other just christ forgave gitu ephesians
16693,21537,21537,12357,805384711304400896,2016-12-04 12:14:13+00:00,https://twitter.com/__Bungs/status/805384711304400896,"On that day the LORD made a covenant with Abram and said, ""To your descendants I give this land"" &gt; Genesis 15:18",1,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,that lord made covenant dengan abram said tapi your descendants give this land gitu genesis
16694,21538,21538,12356,805384941886324736,2016-12-04 12:15:08+00:00,https://twitter.com/__Bungs/status/805384941886324736,Be cut into pieces and their houses be turned into piles of rubble for no other God can save in this way &gt; Daniel 3:29,1,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,into pieces their houses turned into piles rubble nomor other belum save this gitu daniel
16695,21541,21541,64629,806032741150105600,2016-12-06 07:09:15+00:00,https://twitter.com/elliesangelwing/status/806032741150105600,@TheLastFranky https://t.co/UpuzHD9Bkb Merry Christmas 🎄 24/7 Jesus in our hearts ✨God bless you,1,1,0,,31620465.0,elliesangelwing,United States,110451.0,90400.0,300986.0,387151.0,merry christmas jesus kami hearts bless
16696,21542,21542,12353,806058804265689088,2016-12-06 08:52:49+00:00,https://twitter.com/__Bungs/status/806058804265689088,"Not to us, Lord, not to us but to your name be the glory, because of your love and faithfulness &gt; Psalm 115:1",0,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,tapi lord tapi tapi your name glory because your cinta faithfulness gitu psalm
16697,21543,21543,12352,806059334983520256,2016-12-06 08:54:55+00:00,https://twitter.com/__Bungs/status/806059334983520256,"My flesh and my heart may fail, but God is the strength of my heart and my portion forever &gt; Psalm 73:26",1,0,2,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,flesh heart fail strength heart portion forever gitu psalm
16698,21544,21544,12351,806059491779190784,2016-12-06 08:55:33+00:00,https://twitter.com/__Bungs/status/806059491779190784,"You crown the year with your bounty, and your carts overflow with abundance &gt; Psalm 65:11",1,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,crown year dengan your bounty your carts overflow dengan abundance gitu psalm
16699,21545,21545,12350,806059603188322304,2016-12-06 08:55:59+00:00,https://twitter.com/__Bungs/status/806059603188322304,"With God we will gain the victory, and he will trample down our enemies &gt; Psalm 60:12",1,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,dengan will gain menang will trample down kami enemies gitu psalm
16700,21546,21546,12349,806059792506634240,2016-12-06 08:56:45+00:00,https://twitter.com/__Bungs/status/806059792506634240,But I am like an olive tree flourishing in the house of God; I trust in Godʼs unfailing love for ever and ever &gt; Psalm 52:8,0,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,sama like olive tree flourishing house trust unfailing cinta ever ever gitu psalm
16701,21547,21547,12348,806060019259035648,2016-12-06 08:57:39+00:00,https://twitter.com/__Bungs/status/806060019259035648,"God is within her, she will not fall; God will help her at break of day &gt; Psalm 46:5",2,0,1,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,within will fall will help break gitu psalm
16702,21548,21548,12347,806060205305757696,2016-12-06 08:58:23+00:00,https://twitter.com/__Bungs/status/806060205305757696,"Show me, Lord, my lifeʼs end and the number of my days; let me know how fleeting my life is &gt; Psalm 39:4",1,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,show lord life number days know fleeting life gitu psalm
16703,21549,21549,12346,806060387082735616,2016-12-06 08:59:06+00:00,https://twitter.com/__Bungs/status/806060387082735616,"Be strong and take heart, all you who hope in the Lord &gt; Psalm 31:24",2,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,strong take heart hope lord gitu psalm
16704,21550,21550,12345,806060556448710656,2016-12-06 08:59:47+00:00,https://twitter.com/__Bungs/status/806060556448710656,I will declare your name to my people; in the assembly I will praise you &gt; Psalm 22:22,3,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,will declare your name tapi people assembly will praise gitu psalm
