,Unnamed: 0.1,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,text_clean
17775,22833,22833,11223,1101850482664853504,2019-03-02 14:23:21+00:00,https://twitter.com/__Bungs/status/1101850482664853504,The name of the LORD is a strong tower; the righteous run to it and are safe. Proverbs 18:10,14,2,1,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,name lord strong tower righteous tapi safe proverbs
17776,22835,22835,11222,1102113845835849728,2019-03-03 07:49:51+00:00,https://twitter.com/__Bungs/status/1102113845835849728,"Happy Sunday to all in Christ, God Bless 🙏🏼 https://t.co/LC4Rp9n7YV",37,1,7,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
17777,22836,22836,64466,1102193634458386432,2019-03-03 13:06:54+00:00,https://twitter.com/VMinuz/status/1102193634458386432,@FrankyJozef Amen 🙏 blessing Sunday to you 🙏,2,0,0,,2483141372.0,VMinuz,Michigan happy wife Happy life,25054.0,19857.0,1217608.0,92374.0,amin blessing sunday tapi
17778,22837,22837,11221,1102583835936534529,2019-03-04 14:57:26+00:00,https://twitter.com/__Bungs/status/1102583835936534529,"The Spirit of the LORD will rest on him--the Spirit of wisdom and of understanding, the Spirit of counsel and of power,mother Spirit of knowledge and of the fear of the LORD--and he will delight in the fear of the LORD. Isaiah 11:2-3",6,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,spirit lord will rest spirit wisdom understanding spirit counsel power mother spirit knowledge fear lord will delight fear lord isaiah
17779,22838,22838,11220,1102969982760042496,2019-03-05 16:31:50+00:00,https://twitter.com/__Bungs/status/1102969982760042496,Keep my commands and you will live; guard my teachings as the apple of your eye. Proverbs 7:2,11,1,2,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,keep commands will live guard teachings apple your proverbs
17780,22839,22839,11219,1102970781330374657,2019-03-05 16:35:01+00:00,https://twitter.com/__Bungs/status/1102970781330374657,"Then you will be able to test and approve what God's will is--his good, pleasing and perfect will. Romans 12:2",8,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,then will able tapi test approve what will bagus pleasing perfect will romans
17781,22840,22840,11218,1103665472153694209,2019-03-07 14:35:28+00:00,https://twitter.com/__Bungs/status/1103665472153694209,"For where your treasure is, there your heart will be also. Matthew 6:21",9,0,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,where your treasure there your heart will also matthew
17782,22841,22841,11217,1104338876489854976,2019-03-09 11:11:20+00:00,https://twitter.com/__Bungs/status/1104338876489854976,Do not be yoked together with unbelievers. 2 Corinthians 6:14,9,0,1,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,yoked together dengan unbelievers corinthians
17783,22843,22843,11216,1104659447417196545,2019-03-10 08:25:10+00:00,https://twitter.com/__Bungs/status/1104659447417196545,"Happy Sunday to all in Christ , God bless https://t.co/MZuZDDAei9",10,1,2,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
17784,22845,22845,11215,1105490814862483456,2019-03-12 15:28:43+00:00,https://twitter.com/__Bungs/status/1105490814862483456,"The kingdom of the world has become the kingdom of our Lord and of his Christ, and he will reign for ever and ever. Revelation 11:15",15,1,4,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,kingdom world become kingdom kami lord christ will reign ever ever revelation
