,Unnamed: 0.1,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,text_clean
18064,23324,23324,10965,1322854724937211904,2020-11-01 10:55:18+00:00,https://twitter.com/__Bungs/status/1322854724937211904,"Happy Sunday to all in Christ , God bless 🙏🏻 https://t.co/4PGArayrry",10,1,1,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
18065,23325,23325,64234,1322965434342232065,2020-11-01 18:15:13+00:00,https://twitter.com/VMinuz/status/1322965434342232065,@FJKakiailatu Amen 🙏 God bless your heart 💖,1,0,0,,2483141372.0,VMinuz,Michigan happy wife Happy life,25054.0,19857.0,1217608.0,92374.0,amin bless your heart
18066,23326,23326,10964,1323515384004177920,2020-11-03 06:40:31+00:00,https://twitter.com/__Bungs/status/1323515384004177920,Those who are wise will shine like the brightness of the heavens. Daniel 12:3,8,0,1,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,those wise will shine like brightness heavens daniel
18067,23327,23327,64233,1324387334750527489,2020-11-05 16:25:21+00:00,https://twitter.com/StoneofStones/status/1324387334750527489,"@FJKakiailatu @sog36 @Carole77777 @emmanuelobi476 @JOY0919 @thompsonb2569 @Messiahanthem @SarahRachel16 @kristia101 @JamesKozlinski @Miss_spacess But the Advocate, the Holy Spirit, whom the Father will send in my name, will teach you all things and will remind you of everything I have said to you. - John 14:26",0,0,0,,1.26862953951454e+18,StoneofStones,"Arizona, USA",162.0,403.0,338.0,7778.0,advocate holy spirit whom father will send name will teach things will remind everything have said tapi john
18068,23331,23331,10962,1325302977989468160,2020-11-08 05:03:47+00:00,https://twitter.com/__Bungs/status/1325302977989468160,"Happy Sunday to all in Christ, God bless 🙏🏻 https://t.co/rx1ktBdUyp",9,2,0,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
18069,23339,23339,64226,1327462747571949574,2020-11-14 04:05:56+00:00,https://twitter.com/MandyCrisner/status/1327462747571949574,@FJKakiailatu It is a very pretty picture.,1,0,0,,8.443652174966415e+17,MandyCrisner,"Los Angeles, CA",2901.0,2264.0,17693.0,5567.0,very pretty picture
18070,23340,23340,10958,1327860238498762752,2020-11-15 06:25:25+00:00,https://twitter.com/__Bungs/status/1327860238498762752,"Happy Sunday to all in Christ, God bless 🙏🏻 https://t.co/xxdZXUgtt8",10,1,4,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
18071,23341,23341,64225,1328118834071539714,2020-11-15 23:32:59+00:00,https://twitter.com/UCCJministries/status/1328118834071539714,@FJKakiailatu @Angelmom337 This is what I will tweet to stay in life forever. Love means living. Cheers,1,0,0,,2664965258.0,UCCJministries,Uganda,3644.0,3287.0,14638.0,12879.0,this what will tweet tapi stay life forever cinta means living cheers
18072,23349,23349,10954,1330402561170563074,2020-11-22 06:47:42+00:00,https://twitter.com/__Bungs/status/1330402561170563074,"Happy Sunday to all in Christ , God bless 🙏🏻 https://t.co/iSbfA1BvaZ",13,1,2,,914271535.0,__Bungs,Indonesia,3788.0,1449.0,459936.0,105430.0,bahagia sunday tapi christ bless
18073,23351,23351,64219,1331407910400823296,2020-11-25 01:22:36+00:00,https://twitter.com/VMinuz/status/1331407910400823296,@FJKakiailatu God bless your heart 🙏,2,0,0,,2483141372.0,VMinuz,Michigan happy wife Happy life,25054.0,19857.0,1217608.0,92374.0,bless your heart
18074,23353,23353,64218,1333050564582780929,2020-11-29 14:09:56+00:00,https://twitter.com/JuneWilhite/status/1333050564582780929,@FJKakiailatu Such comforting words - The Lord is always with those who know &amp; love Him.,1,0,0,,3266436020.0,JuneWilhite, GA,1799.0,995.0,64525.0,25863.0,such comforting words lord always dengan those know cinta
